wine_id,title,fruit,tannin,cherry,ripe,spice,fresh,berry,plum,apple,soft,blackberry,sweet,light,crisp,citrus,vanilla,herb,raspberry,pepper,juicy,lemon,fruity,firm,chocolate,currant
167,Dracaena 2013 Cabernet Franc (Paso Robles),0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
168,Duckhorn 2012 Rector Creek Vineyard Merlot (Napa Valley),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Dutton-Goldfield 2014 Dutton Ranch Pinot Noir (Russian River Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
170,Fritz Haag 2014 Brauneberger Feinherb Riesling (Mosel),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Fritz Haag 2014 Riesling (Mosel),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
172,G7 2012 The 7th Generation Gran Reserva Estate Bottled Cabernet Sauvignon (Loncomilla Valley),1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
173,Le Cadeau 2014 Pinot Noir (Willamette Valley),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Stoneleigh 2008 Sauvignon Blanc (Marlborough),1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
175,Tenuta Peter Sölva & Söhne 2007 De Silva Sauvignon (Alto Adige),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176,TerraMater 2006 Unusual Cabernet-Shiraz-Zinfandel Red (Maipo Valley),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
177,Isole e Olena 2005  Chianti Classico,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Kenwood 2005 Jack London Vineyard Syrah (Sonoma Valley),1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,La Chablisienne 2006 Les Vénérables Vieilles Vignes  (Chablis),1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Manzoni 2006 Lucia Highland Vineyard Chardonnay (Santa Lucia Highlands),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
181,McIntyre Vineyards 2006 Mission Ranch Pinot Noir (Arroyo Seco),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
182,Abbadia Ardenga 2003 M. Vigna  (Brunello di Montalcino),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Alamos 2007 Torrontés (Salta),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Anaba 2007 Chardonnay (Sonoma Coast),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Apaltagua 2007 Envero Gran Reserva Carmenère (Colchagua Valley),1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Harrington 2006 Wiley Vineyard Pinot Noir (Anderson Valley),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,Abbazia Santa Anastasia 2003 Montenero Red (Sicilia),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Viña Bisquertt 2007 Casa La Joya Reserve Merlot (Colchagua Valley),0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
189,Emiliana 2008 Natura Chardonnay (Casablanca Valley),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,Fattoria Alois 2007 Campole Red (Campania),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
191,Henry's Drive Vignerons 2006 The Trial of John Montford Cabernet Sauvignon (Padthaway),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,Aldegheri 2003 Le Pietre Santambrogio Red (Rosso del Veronese),0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Bertrand Ambroise 2006  St.-Romain,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
194,Campomaggio 2005  Chianti Classico,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195,Carpineto 2003 Riserva  (Vino Nobile di Montepulciano),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
196,Cesani 2007 Pancole  (Vernaccia di San Gimignano),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Spier 2014 21 Gables Chenin Blanc (Western Cape),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
198,Sequum 2013 Four Soil Mélange Cabernet Sauvignon (Napa Valley),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
199,Sierra Starr 2014 Rising Starr Estate Bottled Cabernet Franc (Nevada County),1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
200,Tenuta di Sesta 2011 Riserva  (Brunello di Montalcino),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,Terlan 2014 Nova Domus Riserva White (Alto Adige),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202,Yatir 2011 Syrah (Judean Hills),1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
203,Adega Cooperativa de Borba 2012 Montes Claros Garrafeira Red (Alentejo),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,J. Lohr 2014 Gesture G-S-M (Paso Robles),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
205,J. Lohr 2015 October Night Chardonnay (Arroyo Seco),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Courtney Benham 2014 Cabernet Sauvignon (Napa Valley),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
207,Del Carlo Winery 2014 Home Ranch Teldeschi Vineyards Century Old Vine Zinfandel (Dry Creek Valley),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
208,Delaire Graff 2013 Reserve White (Coastal Region),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,Domaine St Pierre 2014 Red (Côtes du Rhône),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Eikendal 2014 Chardonnay (Western Cape),0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Famille Perrin 2013 Les Christins Red (Vacqueyras),0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
212,Matarromera 2015 Fermentado en Barrica Verdejo (Rueda),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,MCV 2014 1105 Red (Paso Robles),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,Mounts 2014 Verah Red (Dry Creek Valley),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
215,Or Haganuz 2014 French Blend Red (Galilee),0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
216,Podere Scopetone 2012  Brunello di Montalcino,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
217,Quinta de Foz de Arouce 2013 Red (Beira Atlantico),1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
218,Robert Mondavi 2015 Fumé Blanc (Napa Valley),0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
219,Samuel Tinon 2015 Megyer Dry Furmint (Tokaj),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Sixteen by Twenty 2014 Chardonnay (Sonoma Coast),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,St. Pauls 2014 Passion Riserva Pinot Bianco (Alto Adige),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
222,Talenti 2011 Trentennale  (Brunello di Montalcino),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
223,Terlan 2015 Pinot Bianco (Alto Adige),0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
224,Mendel 2014 Lunta Malbec (Luján de Cuyo),0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Oldenburg 2013 Chardonnay (Stellenbosch),1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Oldenburg 2014 Chenin Blanc (Stellenbosch),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Wagner 2006 Grace House Pinot Noir (Finger Lakes),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,Treleaven 2006 Semi-Dry Riesling (Cayuga Lake),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
229,Benessere 2005 Costa Del Sol Red (Napa Valley),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
230,Bloomer Creek 2006 Gewürztraminer (Finger Lakes),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
231,Andean Sky 2007 Bonarda (Mendoza),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Angove's 2006 Red Belly Black Shiraz (South Australia),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Silvan Ridge 2006 Reserve Pinot Noir (Willamette Valley),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
234,Talamonti 2007 Cerasuolo Rosè  (Montepulciano d'Abruzzo),1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,Testarossa 2006 Thompson Vineyard Syrah (Santa Barbara County),0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
236,Meeker 2004 Kiss Ridge Vineyard Cabernet Sauvignon (Diamond Mountain District),0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
237,Consorzio Vini Tipici di San Marino NV Moscato (San Marino),1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
238,D'Arenberg 2006 The Derelict Vineyard Grenache (McLaren Vale),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Dogwood 2005 Cabernet Sauvignon (Mendocino),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Domaine du Tariquet 2007 Ugni Blanc-Colombard (Vin de Pays des Côtes de Gascogne),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,Falcor 2005 Sangiovese (Napa Valley),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
242,Hayman & Hill 2007 Reserve Selection Chardonnay (Russian River Valley),0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Hermann J. Wiemer 2002 Blanc de Blanc Chardonnay (Finger Lakes),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,J. & F. Lurton 2007 Herederos de François Lurton Villafrance de Duero Red (Vino de la Tierra de Castilla y León),1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
245,Finca Las Moras 2007 Reserve Chardonnay (San Juan),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
246,Long Flat 2006 Destinations Sauvignon Blanc (Adelaide Hills),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
247,Work 2004 Reserve Merlot (Sonoma Mountain),0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,Amity 2006 Estate Single Vineyard Pinot Noir (Willamette Valley),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249,Autumn Hill 2007 Petit Verdot-Merlot Red (Monticello),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,Blue Rock 2005 Estate Cabernet Sauvignon (Alexander Valley),0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
251,Cherry Hill 2006 Papillon Estate Pinot Noir (Willamette Valley),1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
252,Cloud 9 2006 Seity Zinfandel (Amador County),0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Cueva de las Manos 2007 Reserve Malbec (Luján de Cuyo),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,David Fulton 2008 Petite Sirah (St. Helena),0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Esterlina 2009 Reserva Pinot Noir (Cole Ranch),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256,Goats do Roam Wine Co. 2008 Goat-Roti Syrah-Viognier (Coastal Region),0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Graham Beck 2007 The William Red (Coastal Region),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,Hartenberg 2007 Cabernet Sauvignon (Stellenbosch),1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
259,Vignobles 46N118 2007 Noir 46 Malbec (Cahors),1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
260,Willamette Valley Vineyards 2009 Estate Pinot Noir (Willamette Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Algodon 2008 Estate Blend Gran Reserva Red,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
262,Beaver Creek 2008 Fairytale Red (Napa Valley),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Byron 2009 Monument Pinot Noir (Santa Maria Valley),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264,Jardin 2007 Syrah (Stellenbosch),1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Jardin 2009 Nine Yards Chardonnay (Stellenbosch),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
266,Kaiken 2008 Corte Malbec-Bonarda-Petit Verdot Red (Mendoza),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
267,Lungarotti 2007 Torre di Giano Vigna il Pino White (Torgiano),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
268,Marchesi Fumanelli 2005 Terso White (Veneto),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
269,Mariell 2009 Blaufränkisch (Leithaberg),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Livio Felluga 2009 Friulano (Colli Orientali del Friuli),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,My Big Fat Greek Wine 2010 Assyrtico (Santorini),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
272,Nals Margreid 2010 Sirmian Pinot Bianco (Alto Adige),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,O. Fournier 2007 B Crux Red (Uco Valley),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,Pico Maccario 2010 Estrosa White (Monferrato),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
275,Sottano 2009 Reserva de Familia Cabernet Sauvignon (Mendoza),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
276,St. Francis 2009 Old Vines Zinfandel (Sonoma County),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
277,Trailhead 2010 Cabernet Sauvignon (Napa Valley),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Erath 2009 Bishop Creek Pinot Noir,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
279,Franz Haas 2009 Sauvignon (Alto Adige),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,Forstreiter 2012 Schiefer Reserve Grüner Veltliner (Kremstal),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,Cambria 2011 Bench Break Vineyard Pinot Noir (Santa Maria Valley),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,I Giusti e Zanza 2009 Dulcamara Red (Toscana),1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,J. Christopher 2011 Bella Vida Vineyard Unfiltered Pinot Noir (Dundee Hills),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
284,Viña Cobos 2011 Marchiori Vineyard Block C2 Malbec (Perdriel),0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Salomon-Undhof 2011 Steiner Kögl Erste Lage Riesling (Kremstal),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Talley 2011 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287,Acústic 2010 Braó Vinyes Velles Carignan-Grenache (Montsant),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
288,Josef Schmid 2011 Kremser Gebling Erste Lage Grüner Veltliner (Kremstal),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289,Parallel 2010 Fortune Teller Cabernet Sauvignon (Napa Valley),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,Château Lafon-Rochet 2011  Saint-Estèphe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
291,Dionigi 2006  Sagrantino di Montefalco,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
292,Domaine Daniel Dugois 2006 Vin Jaune Savagnin (Arbois),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Kilikanoon 2009 Green's Vineyard Shiraz (Barossa Valley),1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
294,Finca Sophenia 2011 Synthesis Malbec (Tupungato),1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Treana 2008 Treana Red Cabernet Sauvignon-Syrah (Paso Robles),1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
296,Ventisquero 2008 Grey [Glacier] Single Block Trinidad Vineyard Cabernet Sauvignon (Maipo Valley),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
297,Aquinas 2008 Cabernet Sauvignon (Napa Valley),0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298,Arboleda 2009 Cabernet Sauvignon (Aconcagua Valley),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
299,Attilio Ghisolfi 2007 Pinay Red (Langhe),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Benessere 2007 Estate Sangiovese (Napa Valley),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
301,Buried Cane 2009 Whiteline No Oak Chardonnay (Columbia Valley (WA)),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
302,Cantina del Nebbiolo 2008  Roero,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
303,Cascina Adelaide 2005 4 Vigne  (Barolo),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Cascina La Ghersa 2004 Vignassa  (Barbera d'Asti Superiore Nizza),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Claudia Springs 2007 Zinfandel (Mendocino County),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
306,Cramele Recas 2009 Chardonnay (Recas),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
307,Domaine Bertagna 2009 Les Dames Huguettes  (Côte de Nuits-Villages),1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Domaine Sigalas 2010 Asirtiko Athiri White (Santorini),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,Socré 2006 Nebbiolo (Langhe),1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,Boffa 2006 Nebbiolo (Langhe),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Otto's Constant Dream 2008 Syrah (Hawke's Bay),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312,Mount Veeder 2008 Cabernet Sauvignon (Napa Valley),0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Rabino 2008  Roero,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Robert Mondavi 2008 Cabernet Sauvignon (Napa Valley),0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Bellussi NV Extra Dry  (Prosecco di Valdobbiadene),1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
316,Château Mont-Pérat 2008 Les Amants Mont-Pérat  (Bordeaux Blanc),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Château Tour de Mirambeau 2006  Bordeaux Blanc,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Aresti 2007 Reserva Merlot (Curicó Valley),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
319,Paladin 2007 Millesimato Brut Prosecco (Veneto),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320,Perlage 2008 Col di Manza Extra Dry Millesimato  (Prosecco di Valdobbiadene),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Sant Eurosia 2007 Brut  (Prosecco di Valdobbiadene),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Sant Eurosia 2007 Millesimato Dry  (Prosecco di Valdobbiadene),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323,J. & F. Lurton 2006 Gran Araucano Cabernet Sauvignon (Colchagua Valley),1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
324,L'Antica Quercia 2007 Matiú Brut  (Prosecco di Conegliano),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
325,Lucas Vineyards 2007 Vignoles (Finger Lakes),0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
326,Marsuret NV Extra Dry  (Prosecco di Valdobbiadene),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327,De Martino 2007 Legado Reserva Chardonnay (Limarí Valley),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328,Beringer 2007 Alluvium Blanc White (Knights Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
329,Brutocao 2006 Reserve Zinfandel (Mendocino),0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
330,Clos La Chance 2006 Lila's Cuvée Red (Central Coast),0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Cono Sur 2008 Visión Gewürztraminer (Casablanca Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Sommariva NV Palazzo Rosso Brut  (Prosecco di Conegliano),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333,Spagnol NV Col del Sas Extra Dry  (Prosecco di Valdobbiadene),1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
334,Jacquart NV Mosaïque Rosé Brut  (Champagne),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
